http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_non-magical_people
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_people
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_people_known
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_people
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world
http://dbpedia.org/resource/children,http://dbpedia.org/resource/attend,http://dbpedia.org/resource/exclusive_magic_schools
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_non-magical_people
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_non-magical_people
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_non-magical_people_known
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_non-magical_people_known
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_people_known_as_Muggles
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_people_known_as_Muggles
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_people_known
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_non-magical_people_known_as_Muggles
http://dbpedia.org/resource/children,http://dbpedia.org/resource/attend,http://dbpedia.org/resource/magic_schools
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_people_known_as_Muggles
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_non-magical_people_known_as_Muggles
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_non-magical_people_known
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_non-magical_people_known
http://dbpedia.org/resource/character,http://dbpedia.org/resource/is,http://dbpedia.org/resource/inborn
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_people
http://dbpedia.org/resource/children,http://dbpedia.org/resource/is_with,http://dbpedia.org/resource/such_abilities
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_non-magical_people_known_as_Muggles
http://dbpedia.org/resource/skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/ordinary_world_of_non-magical_people_known_as_Muggles
http://dbpedia.org/resource/necessary_skills,http://dbpedia.org/resource/succeed_in,http://dbpedia.org/resource/world_of_people_known
http://dbpedia.org/resource/children,http://dbpedia.org/resource/are,http://dbpedia.org/resource/invited
http://dbpedia.org/resource/Hogwarts_School,http://dbpedia.org/resource/academy_in,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/student_at,http://dbpedia.org/resource/Hogwarts_School_of_Witchcraft
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/student_at,http://dbpedia.org/resource/Hogwarts_School
http://dbpedia.org/resource/wizarding_academy,http://dbpedia.org/resource/is_in,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/student_at,http://dbpedia.org/resource/wizarding_academy
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/becomes,http://dbpedia.org/resource/student_at_Hogwarts_School
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/student_at,http://dbpedia.org/resource/academy
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/becomes,http://dbpedia.org/resource/student_at_Hogwarts_School_of_Witchcraft
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/student_at,http://dbpedia.org/resource/academy_in_Scotland
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/becomes,http://dbpedia.org/resource/student
http://dbpedia.org/resource/events,http://dbpedia.org/resource/is_in,http://dbpedia.org/resource/series
http://dbpedia.org/resource/Witchcraft,http://dbpedia.org/resource/of_School_is,http://dbpedia.org/resource/wizarding_academy_in_Scotland
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/student_at,http://dbpedia.org/resource/wizarding_academy_in_Scotland
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/develops_through,http://dbpedia.org/resource/Harry_adolescence
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/learns,http://dbpedia.org/resource/As_Harry_develops_through_Harry_adolescence
http://dbpedia.org/resource/wizarding_Britain,http://dbpedia.org/resource/in,http://dbpedia.org/resource/increasingly_violent_second_wizarding_war
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/learns,http://dbpedia.org/resource/Harry_develops_through_Harry_adolescence
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/overcome,http://dbpedia.org/resource/problems
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/learns,http://dbpedia.org/resource/Harry_develops
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/learns,http://dbpedia.org/resource/As_Harry_develops
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/in,http://dbpedia.org/resource/life
http://dbpedia.org/resource/novel,http://dbpedia.org/resource/chronicles_at_time,http://dbpedia.org/resource/one_year
http://dbpedia.org/resource/environment,http://dbpedia.org/resource/is,http://dbpedia.org/resource/intimately_connected
http://dbpedia.org/resource/environment,http://dbpedia.org/resource/is,http://dbpedia.org/resource/connected
http://dbpedia.org/resource/environment,http://dbpedia.org/resource/is_connected_to,http://dbpedia.org/resource/reality
http://dbpedia.org/resource/environment,http://dbpedia.org/resource/is_intimately_connected_to,http://dbpedia.org/resource/reality
http://dbpedia.org/resource/Philosopher,http://dbpedia.org/resource/has,http://dbpedia.org/resource/Stone
http://dbpedia.org/resource/community,http://dbpedia.org/resource/is_inspired_by,http://dbpedia.org/resource/1990s_culture
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/While_universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_set
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_set_in_Scotland
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_set
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_mostly_set_in_Scotland
http://dbpedia.org/resource/fantasy_land,http://dbpedia.org/resource/is,http://dbpedia.org/resource/universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/universe
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_set_in_Scotland
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/While_alternate_universe
http://dbpedia.org/resource/action,http://dbpedia.org/resource/mostly_set_in,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/While_universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/alternate_universe
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_mostly_set
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/While_alternate_universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_mostly_set_in_Scotland
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_set
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_mostly_set
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_set
http://dbpedia.org/resource/Surrey,http://dbpedia.org/resource/is_in,http://dbpedia.org/resource/southeast_England
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/While_alternate_universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains,http://dbpedia.org/resource/versions
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/action_mostly_set
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/While_alternate_universe
http://dbpedia.org/resource/fantasy_land,http://dbpedia.org/resource/is,http://dbpedia.org/resource/While_alternate_universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_mostly_set_in_Scotland
http://dbpedia.org/resource/world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/alternate_universe
http://dbpedia.org/resource/fantasy_land,http://dbpedia.org/resource/Lord_of,http://dbpedia.org/resource/Rings_'_Middle_earth
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/alternate_universe
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains,http://dbpedia.org/resource/versions
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/alternate_universe
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/universe
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_mostly_set_in_Scotland
http://dbpedia.org/resource/fantasy_land,http://dbpedia.org/resource/is,http://dbpedia.org/resource/While_universe
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/universe
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists,http://dbpedia.org/resource/While_universe
http://dbpedia.org/resource/action,http://dbpedia.org/resource/set_in,http://dbpedia.org/resource/Scotland
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_set_in_Scotland
http://dbpedia.org/resource/land,http://dbpedia.org/resource/is,http://dbpedia.org/resource/alternate
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_set_in_Scotland
http://dbpedia.org/resource/fantasy_land,http://dbpedia.org/resource/is,http://dbpedia.org/resource/alternate_universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/contains_versions,http://dbpedia.org/resource/with_action_mostly_set
http://dbpedia.org/resource/wizarding_world,http://dbpedia.org/resource/exists_parallel,http://dbpedia.org/resource/While_universe
http://dbpedia.org/resource/world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection
http://dbpedia.org/resource/fragmented_collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/castles_invisible_to_Muggle_population
http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_streets
http://dbpedia.org/resource/real_world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_hidden_streets
http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_hidden_streets
http://dbpedia.org/resource/world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_streets
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/castles
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/castles
http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_hidden_streets
http://dbpedia.org/resource/world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/castles_invisible
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/pubs
http://dbpedia.org/resource/world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_hidden_streets
http://dbpedia.org/resource/world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_hidden_streets
http://dbpedia.org/resource/real_world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_streets
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/lonely_country_manors
http://dbpedia.org/resource/fragmented_collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/castles_invisible
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/pubs
http://dbpedia.org/resource/real_world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_streets
http://dbpedia.org/resource/world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_streets
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/castles_invisible_to_Muggle_population
http://dbpedia.org/resource/world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_streets
http://dbpedia.org/resource/fragmented_collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/castles
http://dbpedia.org/resource/real_world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_hidden_streets
http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/castles_invisible_to_Muggle_population
http://dbpedia.org/resource/real_world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/country_manors
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/ancient_pubs
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/castles_invisible
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/country_manors
http://dbpedia.org/resource/fragmented_collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/castles_invisible_to_Muggle_population
http://dbpedia.org/resource/world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_hidden_streets
http://dbpedia.org/resource/world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_hidden_streets
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/ancient_pubs
http://dbpedia.org/resource/world_accessible,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_streets
http://dbpedia.org/resource/fragmented_collection,http://dbpedia.org/resource/world,http://dbpedia.org/resource/castles
http://dbpedia.org/resource/collection,http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/lonely_country_manors
http://dbpedia.org/resource/real_world,http://dbpedia.org/resource/comprises,http://dbpedia.org/resource/collection_of_overlooked_streets
http://dbpedia.org/resource/event,http://dbpedia.org/resource/taken_place_in,http://dbpedia.org/resource/real_world
http://dbpedia.org/resource/significant_event,http://dbpedia.org/resource/taken,http://dbpedia.org/resource/place
http://dbpedia.org/resource/event,http://dbpedia.org/resource/taken_place_in,http://dbpedia.org/resource/world
http://dbpedia.org/resource/it,http://dbpedia.org/resource/is_apparent_at_time,http://dbpedia.org/resource/Early_years
http://dbpedia.org/resource/significant_event,http://dbpedia.org/resource/taken_place_in,http://dbpedia.org/resource/real_world
http://dbpedia.org/resource/event,http://dbpedia.org/resource/taken,http://dbpedia.org/resource/place
http://dbpedia.org/resource/significant_event,http://dbpedia.org/resource/taken_place_in,http://dbpedia.org/resource/world
http://dbpedia.org/resource/it,http://dbpedia.org/resource/is_apparent_at_time,http://dbpedia.org/resource/years
http://dbpedia.org/resource/past,http://dbpedia.org/resource/is,http://dbpedia.org/resource/revealed_throughout_series
http://dbpedia.org/resource/past,http://dbpedia.org/resource/is,http://dbpedia.org/resource/revealed_gradually
http://dbpedia.org/resource/past,http://dbpedia.org/resource/is,http://dbpedia.org/resource/revealed
http://dbpedia.org/resource/past,http://dbpedia.org/resource/is,http://dbpedia.org/resource/revealed_gradually_throughout_series
http://dbpedia.org/resource/Harry_'s_aunt,http://dbpedia.org/resource/learning_about,http://dbpedia.org/resource/his_abilities_efforts
http://dbpedia.org/resource/uncle_'s_prevention,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt_learning
http://dbpedia.org/resource/uncle,http://dbpedia.org/resource/has,http://dbpedia.org/resource/desperate_prevention_of_Harry
http://dbpedia.org/resource/uncle_'s_desperate_prevention,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt_learning_about_Harry_abilities
http://dbpedia.org/resource/Harry_'s_aunt,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt_learning
http://dbpedia.org/resource/Harry_'s_aunt_uncle_'s_prevention_learning,http://dbpedia.org/resource/are_in,http://dbpedia.org/resource/vain
http://dbpedia.org/resource/Harry_'s_aunt,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt_learning_about_Harry_abilities
http://dbpedia.org/resource/uncle_'s_desperate_prevention_learning,http://dbpedia.org/resource/are_in,http://dbpedia.org/resource/vain
http://dbpedia.org/resource/uncle_'s_prevention,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt_learning_about_Harry_abilities
http://dbpedia.org/resource/uncle,http://dbpedia.org/resource/has,http://dbpedia.org/resource/prevention
http://dbpedia.org/resource/Harry_'s_aunt_learning,http://dbpedia.org/resource/are_in,http://dbpedia.org/resource/vain
http://dbpedia.org/resource/Harry_'s_aunt_uncle_'s_desperate_prevention_learning,http://dbpedia.org/resource/are_in,http://dbpedia.org/resource/vain
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/has,http://dbpedia.org/resource/aunt
http://dbpedia.org/resource/uncle_'s_prevention,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt
http://dbpedia.org/resource/uncle_'s_desperate_prevention,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt
http://dbpedia.org/resource/uncle_'s_desperate_prevention,http://dbpedia.org/resource/learning_about,http://dbpedia.org/resource/his_abilities_efforts
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/Despite,http://dbpedia.org/resource/aunt_learning_about_Harry_abilities
http://dbpedia.org/resource/Harry_'s_aunt,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt
http://dbpedia.org/resource/uncle_'s_desperate_prevention,http://dbpedia.org/resource/learning_Despite,http://dbpedia.org/resource/Harry_'s_aunt_learning
http://dbpedia.org/resource/uncle_'s_prevention_learning,http://dbpedia.org/resource/are_in,http://dbpedia.org/resource/vain
http://dbpedia.org/resource/uncle_'s_prevention,http://dbpedia.org/resource/learning_about,http://dbpedia.org/resource/his_abilities_efforts
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/meets,http://dbpedia.org/resource/half_giant
http://dbpedia.org/resource/Harry_first_contact,http://dbpedia.org/resource/is_with,http://dbpedia.org/resource/real_world
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/meets,http://dbpedia.org/resource/Rubeus_Hagrid
http://dbpedia.org/resource/Hagrid,http://dbpedia.org/resource/reveals,http://dbpedia.org/resource/Hagrid
http://dbpedia.org/resource/Hagrid,http://dbpedia.org/resource/be,http://dbpedia.org/resource/Keeper_of_Keys_at_Hogwarts
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/of,http://dbpedia.org/resource/history
http://dbpedia.org/resource/Hagrid,http://dbpedia.org/resource/be,http://dbpedia.org/resource/Keeper
http://dbpedia.org/resource/Hagrid,http://dbpedia.org/resource/be_Keeper_of,http://dbpedia.org/resource/Keys
http://dbpedia.org/resource/Hagrid,http://dbpedia.org/resource/be_Keeper_at,http://dbpedia.org/resource/Hogwarts
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/witnessed,http://dbpedia.org/resource/Harry_parents_'_murder_by_dark_wizard
http://dbpedia.org/resource/Harry,http://dbpedia.org/resource/witnessed,http://dbpedia.org/resource/Harry_parents_'_murder_by_obsessed_dark_wizard
